Sample Number,Follow Number,Date_Collected,Who_Collected,Time_Collected,Orangutan_ID,First_Urine_Day,Dirt_Fecal,CAMP/LAB_specgravitymeter,Site,Species,Age_Class,Creatinine_Result,CV,Status
NM 64,,11-Mar-15,Liz Ballare,10:36:00 AM,Mawar (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female with dependent,,,
NM 65,,11-Mar-15,Liz Ballare,10:36:00 AM,Meklis (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female with dependent,,,
NM 66,,12-Mar-15,Liz Ballare,7:03:00 AM,Gembira (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
NM 67,,12-Mar-15,Liz Ballare,8:04:00 AM,Lomon (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult unflanged male,,,
NM 68,,12-Mar-15,Liz Ballare,9:35:00 AM,Guy (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 69,,12-Mar-15,Liz Ballare,9:49:00 AM,Jambi (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female with dependent,,,
NM 70,,12-Mar-15,Liz Ballare,9:00:00 AM,Inou (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 71,,23-Mar-15,Liz Ballare,9:02:00 AM,Bobo (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 72,,23-Mar-15,Liz Ballare,9:20:00 AM,Bento (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 73,,23-Mar-15,Liz Ballare,9:45:00 AM,Karen (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
NM 74,,23-Mar-15,,10:34:00 AM,Gembira (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
NM 75,,24-Mar-15,Liz Ballare,9:03:00 AM,Gembira (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
NM 76,,24-Mar-15,Liz Ballare,9:32:00 AM,Lomon (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult unflanged male,,,
NM 77,,24-Mar-15,Liz Ballare,9:40:00 AM,Karen (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
NM 78,,24-Mar-15,Liz Ballare,9:49:00 AM,Chicki (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 79,,25-Mar-15,Liz Ballare,7:32:00 AM,Cici (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 80,,25-Mar-15,Liz Ballare,7:50:00 AM,Ella (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 81,,25-Mar-15,Liz Ballare,8:08:00 AM,Cheetah (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 82,,25-Mar-15,Liz Ballare,9:54:00 AM,Guy (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 83,,25-Mar-15,Liz Ballare,10:25:00 AM,Didik (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 84,,25-Mar-15,Liz Ballare,10:36:00 AM,Mardianto (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult unflanged male,,,
NM 85,,26-Mar-15,Liz Ballare,9:10:00 AM,Gembira (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
NM 86,,26-Mar-15,Liz Ballare,9:19:00 AM,Cheetah (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 87,,26-Mar-15,,9:30:00 AM,Bobo (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 88,,26-Mar-15,Liz Ballare,10:00:00 AM,Karen (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
NM 89,,26-Mar-15,Liz Ballare,9:58:00 AM,Bento (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 90,,26-Mar-15,Liz Ballare,9:54:00 AM,Rudolf,FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult unflanged male,,,
NM 91,,26-Mar-15,Liz Ballare,10:13:00 AM,Jambi (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female with dependent,,,
NM 92,,27-Mar-15,Liz Ballare,8:20:00 AM,Nabima (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 93,,27-Mar-15,Liz Ballare,9:40:00 AM,Bento (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 94,,27-Mar-15,Liz Ballare,9:47:00 AM,Chicki (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 95,,27-Mar-15,Liz Ballare,9:50:00 AM,Guy (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 96,,27-Mar-15,Liz Ballare,10:07:00 AM,Cici (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 97,,30-Mar-15,Liz Ballare,9:35:00 AM,Bento (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 98,,30-Mar-15,Liz Ballare,10:07:00 AM,Lomon (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult unflanged male,,,
NM 99,,31-Mar-15,Liz Ballare,8:23:00 AM,Didik (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 100,,31-Mar-15,Liz Ballare,10:07:00 AM,Gina (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 101,,31-Mar-15,Liz Ballare,10:09:00 AM,Jambi (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female with dependent,,,
NM 102,,31-Mar-15,Liz Ballare,10:31:00 AM,Karen (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
NM 1,,02-Aug-13,Liz Ballare,11:00:00 AM,Xenia,FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
NM 2,,02-Aug-13,Liz Ballare,10:34:00 AM,Miyabi (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
NM 3,,02-Aug-13,Liz Ballare,9:52:00 AM,Kesi (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 4,,02-Aug-13,Liz Ballare,11:02:00 AM,Awa (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 5,,03-Aug-13,Liz Ballare,7:45:00 AM,Ewa (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
NM 6,,03-Aug-13,Liz Bllare,8:48:00 AM,Winda (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female with dependent,,,
NM 7,,05-Aug-13,Liz Ballare,6:50:00 AM,Wihim (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,dependent immature - clinging infant (0-4yrs),,,
NM 8,,04-Aug-13,Liz Ballare,8:48:00 AM,Doren (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female with dependent,,,
NM 9,,04-Aug-13,Liz Ballare,9:18:00 AM,Daichi (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,dependent immature - clinging infant (0-4yrs),,,
NM 10,,04-Aug-13,Liz Ballare,9:39:00 AM,Awa (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 11,,04-Aug-13,Liz Ballare,9:44:00 AM,Pluto (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult unflanged male,,,
NM 12,,04-Aug-13,Liz Ballare,10:06:00 AM,Miri (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 13,,05-Aug-13,Liz Ballare,7:56:00 AM,Koko (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 14,,05-Aug-13,Liz Ballare,7:23:00 AM,Indy (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 15,,05-Aug-13,Liz Ballare,8:41:00 AM,Danny (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 16,,07-Aug-13,Liz Ballare,7:35:00 AM,Kevin (NM),FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult unflanged male,,,
NM 17,,07-Aug-13,Liz Ballare,7:43:00 AM,Vini,FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult unflanged male,,,
NM 18,,07-Aug-13,Liz Ballare,8:42:00 AM,MindyMoby,FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female with dependent,,,
NM 19,,07-Aug-13,Liz Ballare,8:50:00 AM,Kondor,FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female with dependent,,,
NM 20,,07-Aug-13,Liz Ballare,9:54:00 AM,,FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,,,,
NM 21,,07-Aug-13,Liz Ballare,9:37:00 AM,Kiki,FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult unflanged male,,,
NM 22,,08-Aug-13,Liz Ballare,6:41:00 AM,Vini,FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult unflanged male,,,
NM 23,,08-Aug-13,Liz Ballare,7:23:00 AM,Olive,FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult female no dependent,,,
NM 24,,08-Aug-13,Liz Ballare,8:31:00 AM,,FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 25,,08-Aug-13,Liz Ballare,8:19:00 AM,Vodka,FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
NM 26,,08-Aug-13,Liz Ballare,10:18:00 AM,,FALSE,FALSE,,Nyaru menteng,Pongo pygmaeus wurmbii,adult flanged male,,,
