Sample Number,Follow Number,Date_Collected,Who_Collected,Time_Collected,Orangutan_ID,Cold_Thermos,Comments,Dirt_Fecal,First_Urine_Day,CAMP/LAB_specgravitymeter,Site,Month Collection,Year Collection,Age_Class,8OHdG_Result,tblAnalysis_8-OHdG.CV,tblAnalysis_8-OHdG.Status,TAC_Result,tblAnalysis_TAC.CV,tblAnalysis_TAC.Status,Neopterin_Result,tblAnalysis_Neopterin.CV,tblAnalysis_Neopterin.Status,Cortisol_Result,tblAnalysis_Cortisol.CV,tblAnalysis_Cortisol.Status,G-CSF_Result,tblAnalysis_G-CSF.CV,tblAnalysis_G-CSF.Status,IL-10_Result,tblAnalysis_IL-10.CV,tblAnalysis_IL-10.Status,IL-1RA_Result,tblAnalysis_IL-1RA.CV,tblAnalysis_IL-1RA.Status,IL-8_Result,tblAnalysis_IL-8.CV,tblAnalysis_IL-8.Status,MLP-1_Result,tblAnalysis_MCP-1.CV,tblAnalysis_MCP-1.Status,TNF_alpha_Result,tblAnalysis_TNF-alpha.CV,tblAnalysis_TNF-alpha.Status
528,6060,16-Mar-14,Wendy,4:44:00 AM,Tomi,TRUE,left plastic below tree night before and collected from below nest when arrived to nest in a.m.; the PKY box number is tu14,FALSE,TRUE,1.015,Tuanan,3,2014,adult flanged male,10.375,0.7,ok,,,,364.512,11.6,ok,54648.778,5.8,ok,19.07,8.32%,ok,114.91,6.73%,ok,1.2,6.15%,ok,12.51,2.67%,ok,19.83,19.02%,ok,0,0%,ok
529,6060,16-Mar-14,Idun,5:27:00 AM,Tomi,TRUE,"when peeing, it was a rainy day so the leaves and plastic were wet; the PKY box number is tu14",FALSE,TRUE,1.010,Tuanan,3,2014,adult flanged male,,,,,,,,,,14582,0.960136762274972,ok,39.08,11.59%,ok,18.95,4.29%,ok,0,7.44%,ok,0,0%,ok,4.95,0%,ok,0,0%,ok
530,6064,17-Mar-14,Abuk,5:40:00 PM,Dayak,TRUE,the PKY box number is 14,FALSE,TRUE,1.021,Tuanan,3,2014,adult flanged male,17.642,8.1,ok,,,,372.183,1.2,ok,64696.36,7.2,ok,3.41,9.43%,ok,37.92,9.03%,ok,0,0%,ok,1.31,7.07%,ok,4.15,4.29%,ok,0,0%,ok
556,6142,16-Apr-14,Suwi,5:12:00 AM,Sidony,TRUE,her child is Sony; she was resting outside the nest,FALSE,TRUE,1.010,Tuanan,4,2014,adult female with dependent,5.388,2.8,ok,,,,320.8,5.1,ok,29196.18,7.1,ok,80.79,12.86%,ok,10.65,15.71%,ok,3,4.56%,ok,0,4.88%,ok,14.45,10.5%,ok,0,0%,ok
555,6139,14-Apr-14,Suwi,5:12:00 AM,Sidony,FALSE,her child is Sony; she was resting outside the nest,FALSE,TRUE,1.017,Tuanan,4,2014,adult female with dependent,,,,,,,,,,46495.9,2,ok,12864,12.86%,ok,0,15.71%,ok,0,0%,ok,10.31,8.2%,ok,0.76,0%,ok,0,0%,ok
554,6137,13-Apr-14,Idun,12:22:00 PM,Sidony,TRUE,her child is Sony; the ketones in camp were normal and brownish,FALSE,FALSE,1.019,Tuanan,4,2014,adult female with dependent,,,,,,,,,,50021.54,9.2,ok,24.78,5.11%,ok,,,,0,0%,ok,11,3.87%,ok,9.54,9.96%,ok,0,10.88%,ok
553,6129,11-Apr-14,Suwi,4:59:00 AM,Juni,FALSE,her child is Jane; she was resting outside of the nest; the leukocytes in camp were light pink; the ketones in camp were brownish,FALSE,TRUE,1.048,Tuanan,4,2014,adult female with dependent,,,,,,,,,,,,,4.33,0%,ok,5,6.15%,ok,61.06,15.04%,ok,16.76,4.27%,ok,58.06,4.04%,ok,0,0%,ok
552,6125,10-Apr-14,Tono,4:59:00 AM,Henk,TRUE,the urine in camp was orange,FALSE,TRUE,1.039,Tuanan,4,2014,adult flanged male,37.64,5,ok,,,,691.126,8.7,ok,133427.5,1.93592855421443,ok,75.69,19.31%,ok,37.25,10.64%,ok,0.8,6.73%,ok,2.88,2.48%,ok,261.29,14.49%,ok,2.51,0%,ok
551,6124,09-Apr-14,Wendy,5:11:00 AM,Henk,FALSE,the urine in the forest was pale yellow-brown; the urine in camp was yellow-brown; the nitrite in camp was normal,FALSE,TRUE,1.036,Tuanan,4,2014,adult flanged male,,,,,,,,,,118009,2.4,ok,,,,,,,,,,,,,,,,,,
550,6121,08-Apr-14,Wendy,11:55:00 AM,Henk,TRUE,the urine in camp was orange-brown; the leukocytes in the forest were pink in the middle; the leukocytes in the camp were pink,FALSE,FALSE,1.041,Tuanan,4,2014,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,6121,08-Apr-14,tono,9:32:00 AM,Henk,TRUE,the box number for samples is 20-21,FALSE,FALSE,1.039,Tuanan,4,2014,adult flanged male,,,,,,,,,,215137,14.3,ok,,,,,,,,,,,,,,,,,,
548,6119,07-Apr-14,Wendy,10:48:00 AM,Henk,TRUE,the urine in camp was orange; he was resting and long call,FALSE,FALSE,1.030,Tuanan,4,2014,adult flanged male,,,,,,,,,,132142.5,2.54551484806509,ok,,,,,,,,,,,,,,,,,,
547,6117,07-Apr-14,Idun,5:26:00 AM,Gismo,TRUE,the urine in camp was orange-brown; the leukocytes in camp were pink,FALSE,TRUE,1.023,Tuanan,4,2014,adult unflanged male,9.611,2.4,ok,2.704,5.9,ok,322.941,1.3,ok,7437.115,14.5,ok,,,,,,,,,,,,,,,,,,
546,6116,06-Apr-14,Suwi,8:01:00 AM,Gismo,TRUE,the urine in the forest and camp was red-brown; the erythrocytes in forest had green edges,TRUE,FALSE,1.005,Tuanan,4,2014,adult unflanged male,,,rerun,0.892,5.9,ok,53.089,7.6,ok,5412.069,12.5,ok,,,,,,,,,,,,,,,,,,
545,6111,05-Apr-14,Abuk,5:20:00 AM,Mawas,TRUE,,FALSE,TRUE,1.034,Tuanan,4,2014,semi-independent immature (juveniles),16.831,1.2,ok,,,,489.566,0.9,ok,49716.591,7.3,ok,,,,,,,,,,,,,,,,,,
544,6108,04-Apr-14,Suwi,5:18:00 AM,Mindy,TRUE,her child is Mawas; she was resting outside the nest; the leukocytes in camp were pale pink; the ketones in camp were brownish,FALSE,TRUE,1.046,Tuanan,4,2014,adult female with dependent,40.779,6.3,ok,,,,3012.855,1.8,ok,93110.005,13,ok,,,,,,,,,,,,,,,,,,
543,6106,03-Apr-14,Abuk,5:29:00 AM,Mindy,TRUE,her child is Mawas,FALSE,TRUE,1.036,Tuanan,4,2014,adult female with dependent,33.643,2.7,ok,,,,994.717,9.8,ok,61648.937,1.4,ok,,,,,,,,,,,,,,,,,,
542,6102,01-Apr-14,Idun,5:11:00 AM,Mindy,TRUE,her child is Mawas,FALSE,TRUE,1.004,Tuanan,4,2014,adult female with dependent,33.07,4.8,ok,,,,1508.799,2.1,ok,48392.841,9.5,ok,,,,,,,,,,,,,,,,,,
541,6098,31-Mar-14,Idun,5:08:00 AM,Tarzan,TRUE,the urine in camp was orange,FALSE,TRUE,1.009,Tuanan,3,2014,adult flanged male,,,,,,,351.587,9.6,ok,35770,5.53508243590252,ok,,,,,,,,,,,,,,,,,,
540,6099,31-Mar-14,Abuk,5:20:00 AM,Mindy,TRUE,,FALSE,TRUE,1.040,Tuanan,3,2014,adult female with dependent,32.246,3.5,ok,,,,1870.632,1.3,ok,72915.585,3.2,ok,,,,,,,,,,,,,,,,,,
539,6094,30-Mar-14,Idun,5:05:00 AM,Tarzan,TRUE,the leukocytes in camp were pink; the ketones and biliruben in camp were both brownish,FALSE,TRUE,1.035,Tuanan,3,2014,adult flanged male,31.981,2.5,ok,,,,2056.952,7.8,ok,142438,5.39025079692465,ok,,,,,,,,,,,,,,,,,,
538,6096,30-Mar-14,Suwi,5:20:00 AM,Mawas,TRUE,her mother is Mindy; the urine in camp was orange;; Mawas was 1 meter from nest when he urinated,FALSE,TRUE,1.020,Tuanan,3,2014,dependent immature non-clinging infant (4yrs-weaned),12.625,4.3,ok,,,,835.616,0.5,ok,38597.338,2.5,ok,31.45,26.6%,rerun,3.55,0%,ok,0,7.44%,ok,40.72,8.74%,ok,49.87,8.59%,ok,0,0%,ok
537,6095,30-Mar-14,Suwi,5:30:00 AM,Mindy,FALSE,Mindy peed the rest outside the nest; the urine color in camp was orange;,TRUE,TRUE,1.016,Tuanan,3,2014,adult female with dependent,9.152,3.4,ok,,,,399.494,1,ok,45198.255,2,ok,6.11,15.71%,ok,12.05,10.1%,ok,1.2,6.15%,ok,12.87,3.37%,ok,18.57,0.9%,ok,0,10.88%,ok
536,6091,29-Mar-14,Rahmadt,5:01:00 AM,Tarzan,TRUE,the leukocytes in forest were dark pink; the ketones and biliruben in forest were brownish; the ketones in camp were brownish; the biliruben in camp was orangish,FALSE,TRUE,1.028,Tuanan,3,2014,adult flanged male,20.658,3.7,ok,,,,2675.882,2.6,ok,131323,6.15985134117718,ok,6.98,7.44%,ok,5,6.15%,ok,0,14.14%,ok,4.02,"9.93%			
			
10.25%",ok,203.86,5.68%,ok,0,10.88%,ok
535,6092,29-Mar-14,Abuk,9:36:00 AM,Mindy,TRUE,her child is Mawas; this is her third urine of the day,FALSE,FALSE,1.038,Tuanan,3,2014,adult female with dependent,,,,,,,1212.698,3.5,ok,,,,4.33,0%,ok,2.08,6.73%,ok,2.3,0%,ok,20.5,9.93%,ok,42.76,6.78%,ok,2.51,0%,ok
534,6089,28-Mar-14,Suwi,5:20:00 AM,Tarzan,TRUE,the leukocytes in forest were pink; the ketones and biliruben in forest were brownish; the erythrocytes in forest had small green strip on top; the leukocytes in camp were light pink; the ketones and biliruben in camp were brownish,FALSE,TRUE,1.034,Tuanan,3,2014,adult flanged male,23.965,4.7,ok,,,,2213.425,5.7,ok,123472.5,1.33836161706693,ok,4.33,0%,ok,240.15,7.07%,ok,4.92,3.63%,ok,3.93,12.48%,ok,197.23,21.79%,rerun,0,0%,ok
533,6088,27-Mar-14,Abuk,7:30:00 AM,Tarzan,TRUE,,FALSE,TRUE,1.021,Tuanan,3,2014,adult flanged male,11.422,9.4,ok,,,,728.901,5.8,ok,48673.5,2.29390039239742,ok,21.37,3.82%,ok,6.43,0%,ok,0,3.63%,ok,0.93,1.99%,ok,87.72,13.31%,ok,0,0%,ok
532,6075,24-Mar-14,Idun,5:18:00 AM,Milo,TRUE,,FALSE,TRUE,1.008,Tuanan,3,2014,independent immature (older juvs),,,,,,,168.907,1.5,ok,15640.498,0.7,ok,12864,12.86%,rerun,46.64,9.25%,ok,1.2,6.15%,ok,3.69,3.24%,ok,0,10.88%,ok,0,0%,ok
531,6076,24-Mar-14,Abuk,5:04:00 AM,Kerry,TRUE,her child is Kino,FALSE,TRUE,1.019,Tuanan,3,2014,adult female with dependent,12.042,9.6,ok,,,,502.41,2.7,ok,40619.347,4.1,ok,42.66,17.14%,ok,31.86,1.66%,ok,3.48,4.29%,ok,3.55,8.84%,ok,21.36,22.88%,rerun,0,0%,ok
630,6333,27-Jun-14,Abuk,12:03:00 PM,Mindy,TRUE,her child is Mawas; third urine of the day,FALSE,FALSE,1.010,Tuanan,6,2014,adult female with dependent,,,,,,,316.795,3.1,ok,26425.374,0.1,ok,45.14,5.24%,ok,6.2,12.12%,ok,,12.06%,ok,3.35,13.09%,ok,2.05,18.86%,ok,0,10.88%,ok
629,6330,26-Jun-14,Abuk,5:34:00 AM,Mindy,TRUE,her child is Mawas,FALSE,TRUE,1.055,Tuanan,6,2014,adult female with dependent,72.621,10.2,ok,,,,3044.285,4.5,ok,205343.5,12.0,ok,10.56,8.32%,ok,10.24,41.17%,rerun,,5.37%,ok,50.3,22.2%,rerun,128.26,26.13%,rerun,0,9.43%,ok
628,6325,23-Jun-14,Rahmatd,5:57:00 AM,Dayak,TRUE,the urine in camp was orange,FALSE,TRUE,1.013,Tuanan,6,2014,adult flanged male,6.676,0.3,ok,,,,348.538,1.9,ok,19647.3,15.4,ok,0,7.44%,ok,19.32,28.28%,rerun,,38.57%,rerun,0,13.47%,ok,3.01,29.46%,rerun,0,0%,ok
627,6327,25-Jun-14,Abuk,5:40:00 AM,Dayak,TRUE,,FALSE,TRUE,1.038,Tuanan,6,2014,adult flanged male,27.793,0.2,ok,,,,533.696,5.5,ok,68499.1,5.1,ok,,,,5.28,0%,ok,,14.89%,ok,0,9.87%,ok,72.41,5.15%,ok,0,10.88%,ok
626,6322,18-Jun-14,Rahmatd,5:24:00 AM,Milo,TRUE,the ketones in camp were brownish,FALSE,TRUE,1.020,Tuanan,6,2014,adult female no dependent,10.714,1.8,ok,,,,518.765,14.1,ok,16753.54,3.5,ok,34.75,6.73%,ok,0,4.88%,ok,,3.82%,ok,0,5.05%,ok,19.8,22.45%,rerun,0,10.88%,ok
625,6321,18-Jun-14,Idun,,Henk,TRUE,,FALSE,TRUE,1.026,Tuanan,6,2014,adult flanged male,22.269,3.1,ok,,,,331.514,13.7,ok,115487,1.8,ok,187.93,8.32%,ok,56.4,4.47%,ok,,9.43%,ok,6.79,10.05%,ok,53.34,22.79%,rerun,0,10.88%,ok
624,6317,16-Jun-14,Idun,4:30:00 AM,Otto,TRUE,the urine in camp was orange; the nitrite in camp was dark pink,FALSE,TRUE,1.010,Tuanan,6,2014,adult flanged male,3.786,6.4,ok,,,,854.514,3.1,ok,19699.74,10.9,ok,0,9.43%,ok,135.92,7.98%,ok,0,5.24%,ok,0,5.89%,ok,2.44,11.47%,ok,0,0%,ok
623,6315,16-Jun-14,Abuk,5:20:00 AM,Juni,TRUE,her childreb are Jip and Jane,FALSE,TRUE,1.023,Tuanan,6,2014,adult female with dependent,8.628,2.2,ok,,,,1065.364,0.6,ok,30820.65,4.1,ok,57.18,3.1%,ok,4.36,4.29%,ok,0,30.3%,rerun,4.52,3.19%,ok,18.78,7.15%,ok,0,0%,ok
622,6314,16-Jun-14,Suwi,5:15:00 AM,Milo,FALSE,the ketones in camp were brown; she was resting outside the nest,FALSE,TRUE,1.014,Tuanan,6,2014,adult female no dependent,3.982,9.1,ok,,,,620.229,2.7,ok,8787.77,2.5,ok,0,6.73%,ok,7.11,7.86%,ok,0,0%,ok,0,3.45%,ok,2,4.88%,ok,0,10.88%,ok
621,6310,15-Jun-14,Tono,5:35:00 AM,Milo,TRUE,the ktones in camp were brownish,FALSE,TRUE,1.019,Tuanan,6,2014,adult female no dependent,7.711,3.4,ok,,,,919.328,4.5,ok,18947.44,0.4,ok,13.28,3.63%,ok,25.23,12.41%,ok,0,0%,ok,0,4.04%,ok,8.01,17.68%,ok,0,10.88%,ok
620,6312,15-Jun-14,Idun,5:35:00 AM,Jip,TRUE,,FALSE,TRUE,1.008,Tuanan,6,2014,independent immature (older juvs),2.18,2.7,ok,,,,319.204,2.1,ok,37799.14,2.5,ok,0,0%,ok,5.28,8.32%,ok,1.03,44.66%,rerun,0,4.04%,ok,2.27,0%,ok,0,0%,ok
619,6313,15-Jun-14,Abuk,2:52:00 PM,Otto,TRUE,this is the third urine of the day; the ketones in camp were brownish,FALSE,FALSE,1.037,Tuanan,6,2014,adult flanged male,,,,,,,,,,30228.62,18.7,ok,,,,,,,,,,,,,,,,,,
618,6307,14-Jun-14,Rahmatd,5:19:00 AM,Milo,TRUE,"the ketones in camp were brown; no bottles, freezer problem",FALSE,TRUE,1.014,Tuanan,6,2014,adult female no dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,6305,13-Jun-14,Abuk,6:02:00 AM,Milo,TRUE,"no bottles, freezer problem",FALSE,TRUE,1.018,Tuanan,6,2014,adult female no dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617.5,6306,13-Jun-14,Yann,11:36:00 AM,Otto,FALSE,"No sample number on data sheet so made 617.5
the ketones in forest were pink and brown; no bottles or filter cards; Yann wrote he just did a chemstrip in the forest, the volume was less than 200; no bottles, freezer problem",FALSE,FALSE,,,6,2014,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,6303,12-Jun-14,Wilhelm,5:33:00 AM,Milo,FALSE,"sleeping prior to urination; pior it was yellow; 17:23 the urine was heavily contaminated by feces; the leukocytes and nitrite in camp not readable and brown; glucose,urobilinogen, ketone,biliruben in camp brown",TRUE,TRUE,1.025,Tuanan,6,2014,adult female no dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,6304,12-Jun-14,Idun,6:52:00 AM,Bobo,TRUE,"ketones in camp were brownish; no bottles, freezer problem",FALSE,TRUE,1.016,Tuanan,6,2014,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,6302,11-Jun-14,Tono,8:20:00 AM,Bobo,TRUE,"no bottles, freezer problem",FALSE,FALSE,1.008,Tuanan,6,2014,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,6296,03-Jun-14,Idun,5:23:00 AM,Juni,TRUE,"her child is Jane; no bottles, freezer problem",FALSE,TRUE,1.029,Tuanan,6,2014,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,6290,01-Jun-14,Idun,5:36:00 AM,Gismo,TRUE,"no bottles, freezer problem",TRUE,TRUE,1.012,Tuanan,6,2014,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,6289,31-May-14,Wilhelm,5:11:00 AM,Gismo,TRUE,"sleeping before urination; urine processed on June 1st at 6:20 AM!! Wilhelm didn't tell me he had some and I didn't check in the lab last night!; no bottles, freezer problem",FALSE,TRUE,1.009,Tuanan,5,2014,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,6287,30-May-14,Wilhelm,3:30:00 PM,Gismo,FALSE,"the urine in camp was orange; the ketones in camp was brownish; no bottles, freezer problem; volume was less than 500",FALSE,FALSE,1.021,Tuanan,5,2014,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,6286,30-May-14,Abuk,5:13:00 AM,Henk,TRUE,"no bottles, freezer problem",FALSE,TRUE,1.029,Tuanan,5,2014,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,6285,28-May-14,Idun,11:00:00 AM,Henk,TRUE,"the urine in camp was orange; no bottles, freezer problem",FALSE,FALSE,1.029,Tuanan,5,2014,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,6284,28-May-14,Yann,4:42:00 AM,Otto,TRUE,"urine contaminated with rain drops and leaves, Otto urinates from nest; rain drops and leaves in the sample; no bottles, freezer problem; ketones in forest and camp were brownish",TRUE,TRUE,1.012,Tuanan,5,2014,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,5891,14-Nov-13,Paige,5:16:00 AM,Helium,TRUE,,TRUE,TRUE,1.038,Tuanan,11,2013,adult flanged male,31.517,2.9,ok,,,,872.646,15.8,ok,50547.166,2.3,ok,0,0,ok,0,0,ok,1.52,1.08,ok,0,4.37,ok,103.3,3.76,ok,4.35,0,ok
503,,18-Nov-13,Abuk,8:04:00 AM,Unknown unflanged male,TRUE,no follow data; second urine of the day,FALSE,TRUE,1.007,Tuanan,11,2013,adult unflanged male,4.106,11.2,ok,,,,146.816,6.7,ok,10017.133,0.1,ok,13.01,3.72,ok,0,9.43,ok,0,8.84,ok,0,2.48,ok,0,6.15,ok,1,0,ok
504,5914,30-Nov-13,Abuk,7:08:00 AM,Unknown flanged male,TRUE,second urine of the day,TRUE,FALSE,1.009,Tuanan,11,2013,adult flanged male,,,,,,,,,,2188.616,38,rerun,56.39,1,ok,2.28,4.42,ok,0,4.56,ok,0,4.29,ok,2.6,3.45,ok,1,0,ok
505,5923,05-Dec-13,Idun,5:09:00 AM,Juni,TRUE,her children are Jip and Jane; the urine in camp was orange,FALSE,TRUE,1.012,Tuanan,12,2013,adult female with dependent,6.627,7,ok,,,,60.05,10,ok,3559.249,12.4,ok,8.84,14.63,rerun,0,2.89,ok,0,7.44,ok,0,8.32,ok,3.38,8,ok,1,0,ok
506,5936,15-Dec-13,Abuk,5:02:00 AM,Juni,TRUE,her children are Jip and Jane,FALSE,TRUE,1.012,Tuanan,12,2013,adult female with dependent,9.762,1.6,ok,,,,87.124,1.5,ok,751.57,13.8,ok,0,0%,ok,5.23,5.24%,ok,0,0%,ok,0,0%,ok,0,5.66%,ok,0.71,0%,ok
507,,16-Dec-13,Idun,4:51:00 AM,Mawas,TRUE,her mother is Mindy; Mindy's follow number is 5941,FALSE,TRUE,1.011,Tuanan,12,2013,dependent immature non-clinging infant (4yrs-weaned),7.7,3.1,ok,,,,242.839,5,ok,8367.838,12.6,ok,19.9,15.71%,ok,5.23,26.19%,rerun,0,6.73%,ok,0,8.84%,ok,11.36,0.66%,ok,0,12.86%,ok
508,5942,17-Dec-13,Idun,5:10:00 AM,Mindy,TRUE,her child is Mawas,FALSE,TRUE,1.016,Tuanan,12,2013,adult female with dependent,18.253,5.2,ok,,,,209.158,1.6,ok,1326.484,0,ok,7.41,18.13%,ok,14.82,18.86%,ok,0,7.44%,ok,0.97,7.86%,ok,10.03,5.66%,ok,0,0%,ok
509,,19-Dec-13,Idun,5:13:00 AM,Mawas,FALSE,her mother is Mindy; Mindy's follow number was 5944; ketones in forest were normal,FALSE,TRUE,1.012,Tuanan,12,2013,dependent immature non-clinging infant (4yrs-weaned),13.62,0.9,ok,,,,353.964,0.6,ok,433.012,14.7,ok,28.87,9.03%,ok,2.08,6.73%,ok,0,0%,ok,0,0%,ok,7.99,7.19%,ok,0,0%,ok
510,5949,23-Dec-13,Idun,6:01:00 AM,Teju,TRUE,the urine in camp was orange,FALSE,TRUE,1.024,Tuanan,12,2013,adult flanged male,26.557,7.8,ok,,,,720.307,4.7,ok,31258.635,10.8,ok,4.33,17.68%,ok,71.27,23.57%,rerun,0,0%,ok,4.21,29.88%,rerun,27.94,1.57%,ok,0,0%,ok
511,5955,25-Dec-13,Idun,7:50:00 AM,Milo,FALSE,,FALSE,FALSE,1.015,Tuanan,12,2013,adult female no dependent,,,,,,,173.691,14.8,ok,1620.107,1,ok,1.46,10.88%,ok,6.43,0%,ok,0,0%,ok,0.89,4.04%,ok,2.96,0%,ok,0,0%,ok
512,5955,25-Dec-13,Anna,6:59:00 AM,Milo,FALSE,,FALSE,FALSE,1.021,Tuanan,12,2013,adult female no dependent,,,,,,,56.283,8,ok,1696.852,0,rerun,0,"10.88%			
			
0%",ok,98.41,9.94%,ok,0,0%,ok,3.74,8.57%,ok,0.76,0%,ok,0,0%,ok
513,5958,26-Dec-13,Idun,5:42:00 AM,Teju,FALSE,,TRUE,TRUE,1.008,Tuanan,12,2013,adult flanged male,,,,,,,,,,1564.337,89.5,rerun,0,"10.88%			
			
0%",ok,6.43,11.79%,ok,0,0%,ok,0,9.43%,ok,0.76,0%,ok,0,0%,ok
514,5959,26-Dec-13,Anna,11:31:00 AM,Milo,TRUE,third urine of the day,TRUE,FALSE,1.023,Tuanan,12,2013,adult female no dependent,,,,,,,72.533,14.4,ok,RANGE,range,rerun,1.46,10.88%,ok,0.57,0%,ok,0,15.71%,ok,0,4.88%,ok,1.5,0%,ok,0,0%,ok
515,5962,27-Dec-13,Abuk,4:56:00 AM,Milo,TRUE,,TRUE,TRUE,1.015,Tuanan,12,2013,adult female no dependent,36.41,3.7,ok,,,,191.183,4.2,ok,RANGE,range,rerun,41.23,8.84%,ok,0.57,0%,ok,0,8.32%,ok,0.72,4.29%,ok,6.75,5.66%,ok,0,0%,ok
516,5972,02-Jan-14,Idun,6:40:00 AM,Dayak,FALSE,,FALSE,TRUE,1.010,Tuanan,1,2014,adult flanged male,,,,,,,,,,1039.366,0,rerun,,,,,,,,,,,,,,,,,,
401,5577,30-Jun-13,Idun and Tim,5:32:00 AM,Jinak,TRUE,the urine in forest and camp was black; problem with freezer; her child is Joya,FALSE,TRUE,1.030,Tuanan,6,2013,adult female with dependent,31.788,0.4,ok,,,,1340.461,7.5,ok,17871.44289,12.7213633931225,ok,37.54,5.11%,ok,0,3.45%,ok,3.53,28.28%,,5.61,3.45%,ok,55.64,1.98%,ok,0,0%,ok
402,5584,01-Jul-13,Idun,5:27:00 AM,Wodan,TRUE,no sample from the same 403 orangutans one hour later; leukocytes in forest were pink; problem with freezer; ketones in forest were normal,FALSE,TRUE,1.028,Tuanan,7,2013,adult flanged male,,,,,,,,,,45240,4.7,ok,0,8.32%,ok,0,6.73%,ok,0,0%,ok,0,6.15%,ok,0,0%,ok,0,0%,ok
403,5584,01-Jul-13,Idun,6:35:00 AM,Wodan,TRUE,problem with the freezer; bottles transferred to filter cards,FALSE,FALSE,1.006,Tuanan,7,2013,adult flanged male,,,,,,,,,,180470.2072,3.85878964607771,ok,0,0%,ok,0,4.04%,ok,0,0%,ok,0,4.56%,ok,0,6.15%,ok,0,0%,ok
404,5582,01-Jul-13,Abuk,5:14:00 AM,Mindy,TRUE,her child is Mawas,FALSE,TRUE,1.026,Tuanan,7,2013,adult female with dependent,6.307,0,ok,,,,1492.543,1.4,ok,58899.442,0,ok,107.11,18.29%,ok,57.93,13.99%,ok,0,9.43%,ok,4.55,1.35%,ok,45.51,3.29%,ok,0,6.43%,ok
405,,02-Jul-13,Idun,5:25:00 AM,MindyMawas,TRUE,processed in camp immediately after collection; biliruben in forest was normal; her child is Mawas,FALSE,TRUE,1.045,Tuanan,7,2013,adult female with dependent,16.119,0,ok,,,,4182.689,16.7,ok,55790.217,1.6,ok,30,5.09%,ok,0,8.32%,ok,0,0%,ok,37.76,4.35%,ok,66.99,3.33%,ok,0,1.66%,ok
406,5589,04-Jul-13,Erin and Idun,5:51:00 AM,Jinak,TRUE,her child is Joya; raining so not sure if rain got in urine,FALSE,TRUE,1.028,Tuanan,7,2013,adult female with dependent,,,,,,,578.13,2.3,ok,55123.178,2,ok,0,0%,ok,0,0%,ok,0,0%,ok,38.7,6.35%,ok,88.09,19.03%,,0,0%,ok
407,5597,05-Jul-13,Tono,1:36:00 PM,Niko,FALSE,,FALSE,FALSE,1.020,Tuanan,7,2013,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,5598,05-Jul-13,Wendy and Kumpo,6:59:00 AM,Bobo,TRUE,urine in forest was light orange; urine in camp was orange; GLU in forest is 4+; BIL = 2+; ERY=4+; BIL+2+,FALSE,FALSE,1.055,Tuanan,7,2013,adult flanged male,,,,,,,,,,27742.22961,2.00515850846475,ok,,,,,,,,,,,,,,,,,,
409,5598,05-Jul-13,Kumpo,9:00:00 AM,Bobo,TRUE,urine in forest and camp were pale orange; GLU and Blood 4+;,FALSE,FALSE,1.050,Tuanan,7,2013,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,5598,05-Jul-13,Kumpo,10:45:00 AM,Bobo,TRUE,GLU and BLOOD = 4+ URI=3+,FALSE,FALSE,1.053,Tuanan,7,2013,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,5600,06-Jul-13,Abuk,5:02:00 AM,Kondor,FALSE,her child is Kahiyu,TRUE,TRUE,1.019,Tuanan,7,2013,adult female with dependent,12.6,66.4,rerun,,,,1109.931,6.3,ok,78194,0.2,ok,75.34,13.13,rerun,4.42,2.05,ok,49.45,7.07,ok,7.21,7.07,ok,28.75,0.35,ok,1.44,8.32,ok
412,5603,07-Jul-13,Idun,5:21:00 AM,Teju,TRUE,there was a lot of rain so rain got in the sample,FALSE,TRUE,1.026,Tuanan,7,2013,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,5611,09-Jul-13,Idun,5:58:00 AM,Chaz,FALSE,water in urine; for Cheryl,FALSE,FALSE,1.007,Tuanan,7,2013,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,5611,09-Jul-13,Idun and Wendy,7:02:00 AM,Chaz,FALSE,second urine this morning,FALSE,FALSE,1.010,Tuanan,7,2013,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
